10522584	14	8	4	2
10523524	12	17	3	6
10524524	13	30	3	10
10525556	14	35	4	12
10526592	13	32	5	11
10527616	13	31	4	12
10528656	13	35	4	13
10529676	13	33	5	13
10530716	11	36	4	14
10531740	14	33	4	14
10532780	13	33	5	14
10533800	13	33	5	15
10534840	13	36	6	16
10535864	13	32	5	15
10536904	12	35	5	17
10537924	13	31	6	17
10538964	12	32	6	16
10539988	13	33	6	19
10541028	12	31	6	17
10542048	11	30	5	17
10543088	12	31	6	19
10544112	13	29	6	17
10545160	12	28	7	17
10546180	12	31	6	19
10547220	12	28	7	18
10548240	13	27	7	18
10549280	12	30	7	21
10550304	12	28	8	19
10551344	12	27	7	21
10552364	10	28	6	22
10553404	12	27	8	22
10554428	12	26	8	22
10555464	11	28	8	25
10556488	12	26	9	23
10557528	12	25	9	24
10558556	12	27	8	26
10559596	11	25	9	25
10560620	12	24	9	25
10561660	9	25	8	27
10562640	11	24	9	26
10563680	11	23	10	26
10564740	11	25	9	29
10565776	11	22	10	27
10566836	11	24	9	29
10567876	11	21	11	26
10568936	10	23	10	30
10570012	11	23	10	28
10571072	10	21	10	30
10572148	12	22	12	29
10573208	10	19	11	28
10574288	10	20	10	30
10575348	9	21	10	31
10576384	10	18	11	28
10577444	9	20	11	31
10578484	9	17	10	28
10579504	9	19	11	30
10580552	9	16	11	29
10581572	8	17	11	28
10582612	7	18	9	31
10583596	8	17	11	30
10584636	8	18	10	30
10585660	8	18	11	31
10586696	7	19	11	33
10587720	7	17	11	31
10588760	7	17	11	31
10589780	7	18	11	34
10590820	6	16	10	32
10591844	7	16	11	31
10592884	6	16	11	35
10593904	6	14	11	31
10594944	6	14	12	32
10595968	6	15	11	34
10597008	6	14	12	33
10598032	6	12	11	31
10599072	5	14	12	35
10600092	5	12	11	31
10601132	5	12	10	34
10602156	4	11	11	31
10603196	5	11	11	32
10604216	4	11	12	31
10605256	4	11	11	34
10606280	4	9	11	31
10607280	4	8	11	32
10608268	2	8	10	31
10609268	4	8	11	32
10610252	2	8	11	31
10611252	3	6	9	31
10612200	2	7	11	28
10613200	2	6	11	29
10614184	2	5	9	30
10615148	2	5	11	27
10616132	1	4	10	30
10617136	1	4	11	30
10618120	2	4	10	31
10619120	0	3	9	30
10620068	1	3	11	27
10621072	1	3	11	30
10622056	0	2	9	30
10623020	1	2	11	27
10624008	0	1	8	30
10624960	0	1	11	29
10625944	0	0	9	27
10626908	0	0	10	29
10627892	0	0	10	28
10628896	-1	-1	9	28
10629876	0	-1	10	26
10630896	-1	-2	10	31
10631916	-1	-2	9	28
10632916	-1	-2	8	28
10633896	-1	-4	10	28
10634932	-2	-3	9	28
10635916	-2	-4	9	27
10636916	-2	-5	8	27
10637896	-2	-4	9	24
10638896	-3	-5	9	26
10639876	-2	-6	7	26
10640876	-3	-6	9	26
10641856	-3	-6	9	27
10642856	-2	-7	7	26
10643840	-3	-7	9	26
10644836	-4	-7	9	23
10645816	-3	-8	7	25
10646816	-3	-8	8	25
10647800	-4	-8	9	25
10648800	-4	-9	7	25
10649780	-4	-10	8	25
10650816	-4	-9	9	25
10651796	-4	-10	6	24
10652832	-4	-11	8	23
10653848	-5	-10	8	24
10654884	-5	-11	8	25
10655900	-5	-11	8	23
10656940	-5	-12	7	23
10657956	-5	-11	8	22
10658992	-5	-13	7	24
10660012	-6	-12	7	22
10661048	-4	-12	6	22
10662064	-6	-14	7	24
10663100	-6	-13	7	21
10664120	-5	-12	7	21
10665156	-6	-14	7	22
10666176	-6	-13	6	20
10667212	-6	-12	7	19
10668228	-7	-13	6	20
10669264	-6	-14	6	21
10670284	-7	-14	7	19
10671320	-5	-14	4	19
10672340	-7	-16	7	19
10673376	-7	-15	5	19
10674396	-7	-16	6	18
10675432	-7	-17	6	20
10676452	-8	-17	6	18
10677488	-7	-16	6	17
10678508	-8	-17	5	18
10679548	-8	-18	6	18
10680568	-8	-17	5	17
10681604	-7	-18	5	16
10682624	-7	-17	4	16
10683660	-8	-20	5	18
10684680	-8	-17	5	15
10685716	-9	-20	5	17
10686736	-8	-18	5	14
10687772	-9	-18	5	15
10688792	-9	-18	4	14
10689828	-9	-20	5	16
10690848	-8	-18	5	13
10691884	-9	-18	4	14
10692900	-7	-20	4	14
10693936	-9	-18	4	12
10694956	-9	-19	4	13
10695992	-9	-20	4	13
10697012	-9	-18	4	11
10698048	-9	-19	4	11
10699068	-9	-18	4	10
10700108	-9	-20	4	12
10701128	-9	-18	3	10
10702164	-9	-18	4	10
10703180	-7	-20	2	10
10704220	-9	-18	4	10
10705236	-9	-19	3	9
10706236	-9	-18	3	10
10707256	-9	-19	3	9
10708256	-9	-18	3	9
10709236	-7	-19	3	8
10710236	-9	-19	2	9
10711216	-8	-18	3	8
10712216	-7	-18	2	8
10713196	-9	-17	3	7
10714196	-8	-18	2	7
10715180	-9	-18	2	8
10716180	-6	-18	2	7
10717152	-8	-18	3	7
10718152	-8	-18	2	7
10719136	-6	-16	1	6
10720136	-8	-18	2	6
10721116	-8	-18	2	7
10722116	-7	-17	2	6
10723096	-6	-17	1	6
10724096	-8	-17	1	6
10725076	-7	-15	2	5
10726076	-7	-16	1	6
10727060	-6	-17	1	5
10728056	-7	-16	2	5
10729036	-7	-15	1	5
10730036	-5	-16	1	5
10731020	-7	-15	1	5
10732020	-7	-15	1	5
10733000	-6	-14	1	4
10733996	-5	-14	1	4
10734980	-6	-14	1	3
10735976	-6	-14	1	4
10736960	-6	-13	1	4
10737960	-5	-14	0	3
10738940	-5	-11	1	3
10739940	-6	-13	1	4
10740920	-4	-13	0	3
10741920	-6	-12	1	3
10742900	-5	-11	1	3
10743900	-5	-12	0	3
10744880	-4	-10	1	2
10745880	-5	-12	1	3
10746856	-5	-11	0	2
10747856	-4	-11	0	3
10748836	-4	-10	1	2
10749836	-5	-11	1	2
10750820	-4	-9	0	2
10751780	-4	-10	0	2
10752764	-4	-9	1	2
10753724	-3	-8	0	1
10754664	-4	-9	0	2
10755624	-2	-8	1	2
10756568	-4	-8	0	1
10757520	-4	-8	0	1
10758464	-2	-7	0	1
10759424	-4	-7	0	2
10760368	-2	-7	1	0
10761324	-3	-6	0	1
10762268	-2	-6	0	1
10763220	-3	-4	0	1
10764164	-2	-2	0	0
10765124	-3	-3	0	0
10766068	-2	-5	0	1
10767028	-2	-5	0	0
10767972	-2	-6	1	1
10768932	-2	-4	0	0
10769876	-2	-5	0	0
10770836	-2	-5	0	1
10772804	-3	-10	0	0
10773784	-2	-5	0	1
10774744	-1	-4	0	0
10775688	-1	-4	0	0
10776648	-2	-4	0	1
10777584	-1	-4	0	0
10778548	-1	-4	0	0
10779484	-1	-3	0	0
10780444	-1	-4	0	0
10781388	-1	-2	0	1
10782348	-1	-3	0	0
10783292	0	-2	0	0
10784236	-1	-3	0	0
10785180	-1	-2	0	0
10786140	0	-1	0	0
10787068	-1	-2	0	0
10788028	0	-1	0	0
10788956	-1	-2	0	0
10789916	0	-1	0	0
10791760	0	-1	0	0
10793616	0	-1	0	0
10794536	0	0	0	-1
10816536	-1	0	0	0
11111612	0	0	0	-1
11113456	0	0	-1	-1
11115320	0	0	-1	-1
11116268	0	1	0	-2
11117212	-1	0	-1	-1
11118176	0	0	-1	-2
11119140	0	0	-1	-3
11120088	-1	1	-1	-2
11121064	0	0	-2	-2
11122008	-1	1	-1	-4
11122988	-1	0	-2	-4
11123952	0	1	-1	-4
11124916	-1	0	-2	-4
11125876	-1	1	-2	-5
11126856	0	0	-2	-4
11127796	-1	1	-2	-6
11128776	-1	0	-2	-6
11129740	-1	1	-2	-6
11130720	-1	0	-3	-7
11131680	-1	1	-3	-7
11132660	-1	0	-2	-7
11133624	0	1	-3	-6
11134588	-1	0	-2	-8
11135548	-1	1	-3	-7
11136524	-1	0	-3	-8
11137484	0	1	-2	-9
11138448	-1	0	-3	-8
11139412	0	1	-3	-8
11140372	-1	0	-3	-9
11141336	0	1	-3	-9
11142296	0	0	-3	-10
11143280	0	1	-3	-9
11144240	-1	0	-4	-8
11145196	0	1	-3	-10
11146196	0	0	-3	-10
11147176	0	0	-3	-10
11148176	0	1	-3	-10
11149156	0	0	-3	-10
11150156	0	0	-4	-10
11151140	0	1	-3	-10
11152140	0	0	-3	-9
11153084	0	0	-4	-10
11154080	0	0	-3	-11
11155064	-1	0	-2	-9
11156044	0	0	-4	-10
11157028	0	0	-3	-11
11158028	0	0	-3	-10
11159012	0	0	-4	-10
11160012	0	0	-3	-10
11160996	0	0	-4	-8
11161960	0	0	-3	-10
11162940	0	1	-3	-10
11163940	0	0	-4	-11
11164920	0	0	-3	-10
11165920	0	0	-4	-10
11166900	1	0	-3	-10
11167900	0	0	-4	-11
11168884	0	0	-4	-10
11169880	0	0	-3	-11
11170864	1	-1	-4	-10
11171880	0	0	-4	-11
11172856	0	0	-4	-11
11173852	0	-1	-3	-11
11174852	1	0	-4	-10
11175852	0	-1	-4	-11
11176852	0	0	-4	-12
