398113828	0	0	0	-1
398118448	0	1	0	-1
398119432	0	0	-1	0
398120404	0	0	0	-1
398121392	0	1	0	-1
398122360	0	0	-1	0
398123348	0	1	0	-1
398124320	0	1	0	-1
398125304	0	0	-1	-1
398126292	0	1	0	-1
398127280	0	0	-1	-1
398128268	0	1	0	-1
398129252	0	0	-1	-1
398130240	0	1	-1	-1
398131244	0	1	0	-2
398132204	0	0	-1	-1
398133208	0	1	0	-1
398134176	0	0	-1	-1
398135176	0	1	0	-1
398136144	1	0	-1	-1
398137148	0	1	0	-1
398138116	0	0	-1	-2
398139120	0	1	-1	0
398140088	0	0	0	-2
398141072	0	1	-1	-1
398142060	0	0	0	-1
398143044	0	0	-1	-1
398144032	0	1	0	-1
398145016	0	0	-1	-1
398146000	0	0	0	-1
398146984	0	1	-1	0
398147952	0	0	0	-1
398148940	1	0	0	-1
398149908	0	0	-1	-1
398150912	0	1	0	-1
398152808	0	0	-1	-1
398153792	0	0	0	-1
398155676	0	1	-1	0
398156664	0	0	0	-1
398158560	0	0	0	-1
398160448	0	0	-1	-1
398162348	0	1	0	0
398164216	0	0	0	-1
398167928	0	0	-1	0
398168916	0	1	0	-1
398172640	0	0	0	-1
398176376	0	1	0	0
398177328	0	0	-1	0
398178312	0	0	0	-1
398181124	0	1	0	0
398183004	0	0	0	-1
398186752	0	1	0	0
398191348	0	1	0	-1
398192336	0	0	-1	0
398196980	0	1	0	0
398602084	0	0	0	-1
398606732	0	0	-1	-1
398609548	0	0	0	-1
398611448	0	0	-1	-1
398613376	0	-1	0	-1
398615292	0	0	-1	0
398616280	0	0	0	-1
398617248	0	-1	0	-1
398619164	0	0	-1	-1
398620168	0	-1	0	0
398621140	0	0	0	-1
398622128	0	-1	-1	-1
398624048	0	-1	0	-1
398625952	0	0	-1	-1
398626940	0	-1	0	-1
398628860	0	0	-1	-1
398629860	0	-1	0	0
398630832	0	0	0	-1
398631816	0	-1	0	0
398632788	0	0	-1	-1
398633792	0	0	0	-1
398635684	0	-1	-1	-1
398636688	0	0	0	-1
398637676	0	-1	0	0
398638648	0	0	-1	-1
398639652	0	0	0	-1
398640620	0	0	0	-1
398641608	0	-1	-1	0
398642596	0	0	0	-1
398643584	0	-1	-1	-1
398645504	0	0	0	-1
398646472	0	0	-1	-1
398647476	0	-1	0	-1
398649380	0	0	-1	-1
398650360	0	-1	0	-1
398652276	-1	0	-1	-2
398654212	0	-1	-1	-1
398655232	0	0	0	-1
398656204	0	0	0	-1
398657188	0	-1	-1	0
398658176	0	0	0	-1
398659160	-1	0	0	-1
398660148	0	-1	-1	-1
398662080	0	-1	-1	-1
398663104	0	0	0	-1
398664072	0	0	0	-1
398665060	0	0	-1	-1
398666044	0	-1	0	0
398667032	-1	0	-1	-1
398668036	0	0	0	-1
398669024	0	-1	0	-1
398670008	0	0	-1	-1
398671012	0	-1	0	-1
398672000	0	0	-1	-1
398673004	0	0	0	-1
398673972	0	-1	-1	0
398674976	0	0	0	-2
398675940	0	0	-1	-1
398676944	0	-1	0	-1
398677932	-1	0	-1	-1
398678952	0	-1	0	-1
398679940	0	0	-1	-2
398680944	0	0	-1	-1
398681932	0	-1	0	-1
398682932	0	0	-1	-1
398683920	0	0	-1	-1
398684924	0	0	0	-2
398685896	0	-1	-1	-1
398686916	0	0	-1	-2
398687904	0	0	0	-1
398688892	0	0	-1	-2
398689880	0	-1	-1	-1
398690900	0	0	0	-2
398691868	0	0	-1	-1
398692872	0	0	-1	-2
398693860	0	0	-1	-1
398694864	0	0	-1	-2
398695852	0	0	-1	-2
398696856	0	0	-1	-2
398697844	0	0	-1	-2
398698848	0	0	-1	-2
398699832	0	0	0	-2
398700820	0	0	-1	-1
398701808	0	0	-1	-3
398702812	0	0	-2	-1
398703800	0	1	-1	-3
398704804	0	0	-1	-2
398705788	0	1	-1	-2
398706788	0	1	-1	-3
398707776	0	0	-1	-2
398708780	0	1	-1	-2
398709760	0	1	-2	-3
398710760	0	1	-1	-2
398711748	1	0	-1	-3
398712752	0	2	-2	-3
398713736	1	1	-1	-3
398714740	0	1	-2	-3
398715728	1	1	-1	-3
398716732	1	2	-2	-3
398717716	0	1	-1	-4
398718720	1	2	-2	-3
398719708	1	1	-2	-3
398720712	1	2	-1	-3
398721692	1	1	-2	-4
398722696	1	3	-2	-4
398723676	1	2	-2	-4
398724680	1	2	-2	-4
398725664	1	2	-2	-3
398726668	1	2	-2	-4
398727652	1	2	-2	-5
398728652	2	3	-2	-4
398729640	1	3	-2	-4
398730640	2	2	-2	-5
398731624	1	3	-2	-4
398732628	2	3	-2	-5
398733612	1	4	-2	-4
398734616	2	3	-3	-5
398735600	2	3	-2	-4
398736604	2	4	-2	-5
398737588	2	3	-3	-4
398738592	1	4	-2	-6
398739576	2	4	-3	-5
398740580	3	4	-2	-5
398741564	2	4	-3	-5
398742568	2	4	-2	-5
398743548	2	6	-3	-6
398744552	3	4	-3	-5
398745536	2	5	-2	-5
398746540	3	5	-3	-6
398747528	2	5	-2	-5
398748528	3	6	-3	-6
398749512	2	6	-2	-6
398750516	3	5	-3	-5
398751500	3	5	-3	-6
398752504	3	5	-3	-5
398753488	2	8	-2	-7
398754492	4	5	-4	-6
398755476	3	6	-2	-6
398756480	3	6	-4	-6
398757464	4	6	-3	-5
398758468	3	9	-3	-8
398759452	4	6	-3	-6
398760452	3	7	-3	-6
398761440	4	7	-3	-6
398762440	4	7	-3	-6
398763428	4	7	-3	-6
398764428	3	10	-3	-7
398765452	5	7	-3	-6
398766456	4	8	-3	-6
398767440	4	7	-3	-6
398768444	4	10	-3	-7
398769468	5	9	-3	-6
398770468	6	8	-4	-6
398771456	3	9	-2	-6
398772456	5	11	-3	-7
398773480	6	9	-4	-6
398774484	5	9	-3	-5
398775468	5	9	-3	-6
398776472	5	10	-2	-5
398777496	5	12	-3	-7
398778536	5	10	-3	-5
398779560	6	9	-3	-6
398780564	5	13	-2	-6
398781588	6	11	-3	-5
398782628	6	10	-2	-5
398783652	6	13	-3	-6
398784700	7	11	-3	-5
398785724	6	10	-2	-4
398786768	6	14	-2	-6
398787788	6	11	-2	-4
398788828	7	14	-2	-5
398789852	6	11	-2	-3
398790892	6	11	-2	-4
398791916	8	13	-2	-4
398792956	7	12	-1	-3
398793980	6	11	-1	-2
398795020	7	15	-2	-3
398796044	7	12	-1	-3
398797088	7	12	-1	-2
398798108	6	15	-1	-3
398799148	9	12	-1	-1
398800172	7	12	0	-1
398801196	7	15	-1	-2
398802220	7	12	0	-1
398803240	7	12	0	0
398804232	8	12	0	0
398805236	7	15	0	0
398806228	7	12	0	0
398807236	7	12	0	0
398808224	8	12	1	0
398809228	7	15	0	2
398810216	8	13	1	1
398811224	7	12	1	2
398812212	8	12	1	2
398813216	7	13	1	2
398814200	8	15	2	3
398815204	7	13	2	3
398816192	8	12	2	3
398817200	7	13	1	4
398818188	8	13	3	4
398819192	8	16	2	5
398820184	8	12	3	4
398821188	7	12	2	6
398822176	8	13	3	5
398823184	8	12	3	5
398824172	8	15	3	8
398825176	7	12	4	6
398826168	8	12	3	7
398827172	8	12	4	7
398828164	8	12	4	7
398829168	8	15	4	9
398830156	8	12	4	8
398831164	7	11	5	8
398832152	8	12	4	9
398833160	8	11	5	8
398834148	8	15	5	12
398835192	8	12	4	9
398836180	7	11	6	10
398837224	8	14	5	12
398838252	7	11	6	10
398839296	10	11	7	11
398840364	7	14	5	13
398841404	7	11	6	12
398842432	8	13	6	14
398843476	7	11	6	12
398844504	7	10	7	12
398845548	9	13	8	15
398846576	7	9	7	13
398847584	7	10	6	12
