6539080	-24	0	-8	0
6540044	-17	-27	-7	-14
6541096	-18	-34	-8	-18
6542168	-16	-33	-8	-19
6543232	-17	-30	-8	-18
6544304	-17	-34	-9	-22
6545360	-16	-33	-9	-22
6546436	-16	-32	-9	-23
6547492	-16	-29	-10	-21
6548604	-18	-33	-11	-27
6549696	-15	-30	-10	-24
6550808	-15	-29	-10	-26
6551900	-18	-29	-12	-26
6553012	-14	-32	-11	-29
6554108	-14	-28	-10	-29
6555220	-14	-29	-11	-29
6556312	-16	-25	-13	-28
6557420	-13	-26	-12	-28
6558512	-13	-25	-12	-29
6559620	-15	-26	-13	-32
6560712	-12	-24	-13	-32
6561824	-12	-22	-12	-31
6562916	-14	-23	-15	-33
6564024	-11	-21	-13	-32
6565112	-11	-22	-13	-33
6566228	-13	-18	-15	-32
6567320	-10	-18	-13	-32
6568428	-10	-18	-14	-34
6569516	-10	-17	-14	-35
6570628	-10	-17	-16	-38
6571716	-9	-16	-14	-36
6572788	-8	-14	-14	-33
6573844	-8	-15	-14	-37
6574912	-8	-13	-14	-38
6575964	-7	-13	-15	-35
6577036	-7	-14	-14	-38
6578092	-7	-13	-15	-38
6579160	-8	-12	-18	-39
6580220	-6	-11	-15	-36
6581296	-6	-9	-15	-39
6582312	-5	-8	-15	-35
6583344	-4	-9	-13	-40
6584360	-5	-7	-16	-36
6585392	-4	-6	-15	-36
6586408	-4	-6	-16	-37
6587440	-4	-6	-15	-41
6588456	-4	-5	-16	-36
6589488	-2	-4	-15	-38
6590504	-3	-2	-14	-36
6591536	-2	-1	-15	-41
6592552	-2	-1	-16	-37
6593584	-1	-1	-16	-37
6594600	-1	0	-16	-41
6595616	-1	0	-16	-38
6596616	0	1	-16	-39
6597608	-1	1	-13	-39
6598604	0	3	-16	-38
6599600	0	4	-16	-39
6600584	0	3	-13	-35
6601580	1	5	-16	-38
6602560	1	3	-16	-37
6603560	1	6	-13	-38
6604540	2	5	-16	-37
6605536	2	6	-15	-37
6606516	2	6	-13	-33
6607516	3	6	-16	-36
6608496	3	8	-15	-36
6609492	3	7	-13	-36
6610472	4	9	-16	-35
6611472	4	9	-15	-35
6612452	4	10	-12	-33
6613488	5	12	-16	-39
6614504	5	11	-15	-36
6615540	5	12	-15	-36
6616560	6	14	-14	-40
6617596	5	13	-15	-35
6618616	5	13	-12	-36
6619652	7	15	-15	-39
6620668	7	14	-14	-35
6621704	7	14	-15	-34
6622724	7	15	-14	-34
6623760	8	17	-13	-36
6624780	8	16	-14	-33
6625816	8	16	-14	-33
6626836	9	19	-13	-34
6627872	7	17	-11	-31
6628888	9	18	-14	-30
6629924	10	21	-12	-34
6630984	10	20	-14	-31
6632056	10	23	-13	-33
6633112	11	23	-12	-33
6634196	12	23	-15	-33
6635252	11	22	-12	-30
6636324	12	25	-12	-32
6637384	11	25	-12	-30
6638456	12	26	-12	-29
6639512	12	25	-11	-29
6640588	12	27	-11	-30
6641644	12	29	-12	-31
6642724	13	28	-10	-29
6643780	14	26	-13	-27
6644852	13	29	-11	-28
6645908	13	30	-10	-28
6646984	13	30	-10	-27
6648040	14	27	-10	-23
6649112	14	29	-10	-26
6650172	14	29	-9	-25
6651212	14	29	-9	-22
6652232	15	31	-9	-24
6653268	15	29	-9	-21
6654288	15	29	-8	-20
6655324	15	33	-9	-22
6656344	13	30	-6	-19
6657380	15	28	-8	-19
6658396	16	29	-7	-18
6659432	16	32	-8	-19
6660448	16	29	-7	-16
6661484	16	30	-6	-16
6662504	16	33	-7	-17
6663536	17	32	-6	-15
6664556	14	31	-6	-15
6665592	16	35	-6	-15
6666612	17	33	-5	-14
6667648	17	33	-6	-14
6668664	17	32	-5	-12
6669700	17	36	-5	-14
6670720	17	34	-5	-12
6671756	17	34	-5	-11
6672772	17	37	-4	-12
6673808	15	33	-3	-10
6674828	17	34	-4	-9
6675824	17	33	-4	-9
6676808	18	33	-3	-8
6677804	14	32	-2	-7
6678784	18	34	-3	-8
6679780	17	30	-2	-6
6680764	15	34	-2	-6
6681760	17	33	-2	-5
6682740	18	34	-1	-5
6683736	14	33	-1	-4
6684716	18	33	-1	-4
6685716	17	30	-1	-2
6686692	15	34	-1	-2
6687688	18	33	0	0
6688636	14	34	0	-1
6689616	18	31	0	0
6690564	15	35	0	0
6691528	18	31	0	0
6692472	14	31	0	0
6693436	18	34	0	2
6694384	15	31	1	2
6695348	17	33	1	2
6696296	15	31	1	3
6697260	17	33	2	4
6698204	15	31	1	4
6699160	17	33	2	4
6700108	15	31	2	5
6701072	14	30	3	5
6702012	17	33	3	7
6702976	15	29	2	6
6703924	17	34	4	7
6704888	15	31	3	8
6705832	17	31	4	8
6706796	14	32	3	9
6707744	17	30	5	9
6708708	15	32	4	9
6709656	17	30	4	9
6710620	14	33	5	11
6711604	17	31	5	10
6712604	17	33	5	12
6713588	14	33	4	13
6714592	17	32	6	13
6715576	16	33	6	13
6716580	14	32	5	14
6717564	17	32	6	14
6718564	16	32	7	14
6719548	14	32	5	14
6720552	16	31	7	16
6721528	16	29	6	14
6722528	13	31	6	16
6723512	16	31	8	16
6724512	16	30	7	17
6725496	13	29	7	17
6726496	16	30	7	17
6727480	16	28	8	17
6728480	13	28	7	18
6729464	15	26	9	18
6731472	31	58	16	38
6732496	13	32	8	22
6733500	15	29	9	21
