42371872	0	1	0	0
43287532	0	0	0	-1
43288460	0	0	0	-1
43289404	0	0	0	-1
43290332	0	0	0	-2
43291260	0	0	0	-1
43292204	0	0	0	-3
43293132	0	0	-1	-3
43294092	0	0	0	-4
43295020	0	1	0	-4
43295948	0	0	-1	-4
43296908	0	1	0	-5
43297828	0	0	-1	-5
43298784	0	1	0	-5
43299712	0	1	0	-6
43300640	0	0	-1	-6
43301600	0	1	0	-6
43302528	0	1	-1	-7
43303488	0	1	0	-6
43304416	0	2	-1	-8
43305376	1	1	0	-6
43306304	0	1	-1	-8
43307268	0	1	0	-7
43308196	0	1	-1	-6
43310164	0	5	-1	-16
43311148	0	3	0	-7
43312088	0	2	-1	-8
43313032	0	3	0	-7
43313976	0	3	-1	-9
43314924	0	3	-1	-7
43315880	0	4	0	-9
43316808	0	4	-1	-8
43317768	0	3	0	-10
43318732	0	4	-1	-9
43319692	0	5	-1	-9
43320636	0	4	-1	-10
43321636	0	5	-1	-11
43322620	0	6	-1	-11
43323620	0	5	-1	-12
43324600	0	7	-1	-13
43325600	0	8	-1	-15
43326584	-1	8	-1	-15
43327600	0	7	-1	-14
43328584	0	9	-1	-15
43329580	0	8	-1	-16
43330556	0	10	-2	-15
43331604	0	12	-1	-21
43332624	0	11	-1	-18
43333660	0	11	-2	-18
43334680	0	15	-2	-24
43335720	-1	13	-1	-20
43336756	0	14	-2	-20
43337792	0	17	-2	-28
43338816	0	15	-2	-22
43339852	-1	19	-2	-30
43340888	0	15	-2	-24
43341932	-1	15	-2	-27
43342968	-1	18	-2	-33
43344024	0	15	-2	-30
43345044	-1	14	-2	-29
43346096	-1	17	-3	-38
43347136	-1	14	-3	-32
43348188	-1	18	-2	-40
43349228	-1	13	-3	-34
43350280	-1	13	-3	-34
43351320	-1	17	-3	-44
43352376	-1	13	-3	-35
43353412	-1	16	-2	-45
43354468	-1	12	-3	-37
43355508	-2	11	-3	-37
43356560	-1	14	-3	-48
43357600	-1	12	-3	-39
43358656	-2	12	-3	-48
43359692	-1	9	-3	-40
43360708	-2	9	-3	-40
43361708	-1	7	-3	-41
43362724	-2	10	-3	-52
43363764	-1	5	-3	-41
43364780	-2	6	-3	-42
43365780	-2	6	-4	-55
43366796	-2	5	-4	-44
43367796	-2	4	-3	-44
43368812	-2	4	-4	-46
43369812	-2	3	-4	-48
43370828	-2	5	-3	-60
43371828	-2	3	-4	-50
43372844	-2	4	-4	-51
43373844	-2	2	-4	-52
43374860	-2	4	-4	-68
43375860	-3	2	-4	-55
43376880	-2	2	-4	-56
43377880	-2	2	-4	-57
43378904	-3	2	-5	-72
43379904	-2	2	-4	-59
43380920	-3	0	-5	-59
43381924	-2	1	-4	-61
43382940	-3	1	-5	-76
43383940	-3	2	-4	-63
43384960	-2	1	-5	-63
43385960	-3	1	-5	-63
43386980	-3	2	-5	-81
43387980	-3	2	-5	-65
43388996	-3	3	-5	-66
43390000	-3	2	-6	-67
43391016	-3	1	-5	-84
43392020	-3	3	-5	-69
43393036	-3	3	-6	-71
43394032	-3	3	-5	-71
43395048	-4	5	-8	-91
43396048	-3	2	-5	-75
43397068	-3	4	-6	-76
43398068	-4	5	-6	-77
43399084	-3	6	-6	-97
43400084	-3	5	-7	-79
43401100	-3	6	-6	-81
43402100	-4	6	-6	-80
43403120	-3	9	-7	-104
43404156	-3	8	-6	-85
43405176	-3	9	-7	-86
43406176	-4	10	-7	-88
43407228	-3	14	-7	-113
43408308	-4	12	-9	-91
43409360	-3	17	-7	-118
43410444	-3	15	-8	-95
43411500	-3	21	-7	-123
43412576	-3	18	-10	-99
43413668	-3	26	-8	-129
43414744	-2	22	-8	-105
43415840	-2	31	-10	-135
43416960	-2	35	-8	-139
43418056	-3	30	-11	-112
43419168	-1	40	-8	-145
43420260	-1	44	-9	-149
43421336	-2	39	-11	-120
43422464	0	50	-9	-153
43423524	-1	45	-11	-124
43424656	-1	58	-9	-159
43425732	0	64	-10	-159
43426852	0	53	-11	-129
43427952	0	69	-10	-164
43429068	1	74	-12	-164
43430164	1	61	-9	-134
43431240	1	81	-10	-167
43432336	2	67	-12	-135
43433448	3	89	-10	-169
43434544	3	94	-12	-170
43435660	3	80	-10	-137
43436756	4	104	-10	-171
43437916	4	110	-12	-174
43439052	6	117	-12	-174
43440212	5	97	-10	-141
43441308	6	128	-12	-176
43442460	6	135	-10	-175
43443592	8	140	-12	-176
43444744	7	148	-10	-176
43445880	9	124	-12	-139
43447040	10	161	-11	-172
43448212	9	169	-9	-172
43449324	11	209	-12	-202
43450504	10	214	-9	-193
43451656	12	179	-11	-154
43452832	13	217	-10	-177
43454028	13	219	-10	-168
43455200	15	218	-10	-157
43456392	13	225	-8	-153
43457528	17	232	-9	-148
43458688	14	198	-8	-119
43459820	17	242	-8	-138
43460980	15	250	-6	-132
43462116	19	257	-7	-123
43463268	16	218	-6	-99
43464364	16	267	-5	-110
43465516	21	272	-5	-103
43466652	18	232	-4	-78
43467768	22	282	-4	-87
43468872	18	240	-3	-65
43469992	20	291	-2	-69
43471088	19	297	-2	-57
43472204	24	249	0	-39
43473284	21	304	-1	-38
43474396	21	256	0	-22
43475476	22	309	1	-16
43476576	26	261	1	-5
